asset_id,phase,phase_name,category,kind,canvas,grid,cell,pivot,parent,layer,godot_folder,source,audio_prompt,background_policy,ready_prompt
map_khan_02_desert_thirst__build_pads,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,build_pads,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__build_pads.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__camera_anchors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,camera_anchors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__camera_anchors.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__collision,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,collision,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__collision.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__corruption_mask,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,corruption_mask,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__corruption_mask.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__light_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,light_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__light_sectors.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__mirage_overlay,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,mirage_overlay,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__mirage_overlay.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__path,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,path,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__path.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__sector_overlays,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,sector_overlays,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__sector_overlays.full-canvas-no-green.prompt.txt
map_khan_02_desert_thirst__terrain,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,4608x2560,36x20,128x128,top-left,map_khan_02_desert_thirst,terrain,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_02_desert_thirst__terrain.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_blueprint,5120x2816,40x22,128x128,top-left,,,art/maps/,03-phase-2-khan-02-04.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__build_pads,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,build_pads,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__build_pads.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__camera_anchors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,camera_anchors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__camera_anchors.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__cave_mouths,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,cave_mouths,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__cave_mouths.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__collision,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,collision,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__collision.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__corruption_mask,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,corruption_mask,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__corruption_mask.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__dragon_arena,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,dragon_arena,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__dragon_arena.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__light_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,light_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__light_sectors.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__path,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,path,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__path.full-canvas-no-green.prompt.txt
map_khan_03_azhdaha_canyon__terrain,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5120x2816,40x22,128x128,top-left,map_khan_03_azhdaha_canyon,terrain,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_03_azhdaha_canyon__terrain.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_blueprint,5376x3072,42x24,128x128,top-left,,,art/maps/,03-phase-2-khan-02-04.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__build_pads,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,build_pads,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__build_pads.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__camera_anchors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,camera_anchors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__camera_anchors.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__collision,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,collision,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__collision.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__corruption_mask,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,corruption_mask,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__corruption_mask.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__illusion_path_overlay,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,illusion_path_overlay,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__illusion_path_overlay.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__light_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,light_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__light_sectors.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__path,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,path,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__path.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__reveal_state_tiles,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,reveal_state_tiles,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__reveal_state_tiles.full-canvas-no-green.prompt.txt
map_khan_04_sorceress_feast__terrain,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,5376x3072,42x24,128x128,top-left,map_khan_04_sorceress_feast,terrain,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_04_sorceress_feast__terrain.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_blueprint,6144x3456,48x27,128x128,top-left,,,art/maps/,03-phase-2-khan-05-07.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__barricade_tiles,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,barricade_tiles,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__barricade_tiles.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__branch_paths,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,branch_paths,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__branch_paths.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__build_pads,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,build_pads,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__build_pads.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__camera_anchors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,camera_anchors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__camera_anchors.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__collision,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,collision,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__collision.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__corruption_mask,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,corruption_mask,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__corruption_mask.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__light_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,light_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__light_sectors.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__path,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,path,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__path.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__sector_overlays,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,sector_overlays,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__sector_overlays.full-canvas-no-green.prompt.txt
map_khan_05_olad_camp__terrain,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6144x3456,48x27,128x128,top-left,map_khan_05_olad_camp,terrain,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_05_olad_camp__terrain.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_blueprint,6656x3840,52x30,128x128,top-left,,,art/maps/,03-phase-2-khan-05-07.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__breach_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,breach_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__breach_sectors.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__build_pads,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,build_pads,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__build_pads.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__camera_anchors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,camera_anchors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__camera_anchors.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__collision,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,collision,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__collision.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__corruption_mask,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,corruption_mask,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__corruption_mask.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__courtyard_zones,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,courtyard_zones,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__courtyard_zones.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__light_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,light_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__light_sectors.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__path,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,path,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__path.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__rampart_tiles,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,rampart_tiles,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__rampart_tiles.full-canvas-no-green.prompt.txt
map_khan_06_arzhang_fortress__terrain,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,6656x3840,52x30,128x128,top-left,map_khan_06_arzhang_fortress,terrain,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_06_arzhang_fortress__terrain.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_blueprint,7168x4096,56x32,128x128,top-left,,,art/maps/,03-phase-2-khan-05-07.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__boulder_blockers,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,boulder_blockers,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__boulder_blockers.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__build_pads,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,build_pads,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__build_pads.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__camera_anchors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,camera_anchors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__camera_anchors.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__collision,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,collision,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__collision.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__corruption_mask,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,corruption_mask,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__corruption_mask.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__lantern_safe_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,lantern_safe_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__lantern_safe_sectors.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__light_sectors,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,light_sectors,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__light_sectors.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__mist_overlay,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,mist_overlay,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__mist_overlay.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__path,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,path,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__path.full-canvas-no-green.prompt.txt
map_khan_07_white_div_cavern__terrain,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",map,map_layer,7168x4096,56x32,128x128,top-left,map_khan_07_white_div_cavern,terrain,art/maps/,generated_map_layer,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_02_campaign_expansion/full_canvas_no_green/map_khan_07_white_div_cavern__terrain.full-canvas-no-green.prompt.txt
marketing_store_feature_graphic,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,1024x500,1x1,1024x500,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/marketing_store_feature_graphic.full-canvas-no-green.prompt.txt
marketing_store_screenshot_frames,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,4096x2304,1x1,4096x2304,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/marketing_store_screenshot_frames.full-canvas-no-green.prompt.txt
marketing_trailer_storyboard,06,"Phase 6 — Polish, Accessibility, Branding, Audio",ui,ui_asset,1920x1080,1x1,1920x1080,center,,,art/ui/,07-phase-6-polish-accessibility-audio.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_06_polish_accessibility_branding_audio/full_canvas_no_green/marketing_trailer_storyboard.full-canvas-no-green.prompt.txt
portrait_arash,04,"Phase 4 — Meta, Narrative, Portraits",portrait,portrait,256x256,1x1,256x256,center,,,art/ui/portraits/,05-phase-4-meta-narrative.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_04_meta_narrative/full_canvas_no_green/portrait_arash.full-canvas-no-green.prompt.txt
portrait_bahram,04,"Phase 4 — Meta, Narrative, Portraits",portrait,portrait,256x256,1x1,256x256,center,,,art/ui/portraits/,05-phase-4-meta-narrative.prompt.md,,FULL CANVAS — no chroma green; no cut-out crop,prompts_by_phase/phase_04_meta_narrative/full_canvas_no_green/portrait_bahram.full-canvas-no-green.prompt.txt
